Year,Round,Place,Driver,Team,Result,Start_Position,Q,Sprint,P1,P2,P3,Is_accident,Is_finished,Is_mechanical,Is_dsq,P1_missing,P2_missing,P3_missing,FastestLap,Engine,CircleLength,Quantity_of_circles,Quantity_of_drs,Quantity_of_turns,Tire_wear,Speed_of_turns,Downforce,Brake_load,Streets_or_not,Speed_of_track,PitStop_losing_time,Age,Average_pit_stop,AirTemp,TrackTemp,Humidity,Rainfall,WindSpeed,Pressure,Result_last_year,Salary,Team_financial_power,Regulation_Impact,Factorys_or_not,Strengh_of_first_partners,Driver_nationalitie,Points_before_race,Championship_position_before,teammate_points,points_ratio,points_ratio_log,avg_points_ratio,avg_last_3,avg_season
2024,4,Suzuka,OCO,Alpine,15.0,15,15,0,11.0,,14.0,0.0,1,0.0,0.0,0,1,0,0,Renault,5.807,53,1,18,3,3,3,1,0,3,23.0,28,2.92,22.1,37.50110497237569,42.0,False,2.2,1012.3,9.0,6.0,2,0.0,1,7.0,FRA,0.0,14.0,0.0,1.0,0.6931471805599453,1.0,15.333333333333334,15.333333333333334
2024,4,Suzuka,PER,Red Bull Racing,2.0,2,2,0,2.0,,2.0,0.0,1,0.0,0.0,0,1,0,0,Honda,5.807,53,1,18,3,3,3,1,0,3,23.0,34,2.62,22.1,37.50110497237569,42.0,False,2.2,1012.3,41.51,12.0,3,0.0,0,6.0,MEX,46.0,2.0,25.0,0.7199999712000011,0.5423242740811761,3333333.813333314,3.0,3.0
2024,4,Suzuka,PIA,McLaren,8.0,6,6,0,8.0,1.0,8.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,5.807,53,1,18,3,3,3,1,0,3,23.0,23,2.77,22.1,37.50110497237569,42.0,False,2.2,1012.3,3.0,6.0,2,0.0,0,7.0,AUS,28.0,5.0,10.0,0.39999996000000404,0.33647220804978684,1.4333330447222885,5.333333333333333,5.333333333333333
2024,4,Suzuka,RIC,Racing Bulls,50.0,11,11,0,,,13.0,1.0,0,0.0,0.0,1,1,0,0,Honda,5.807,53,1,18,3,3,3,1,0,3,23.0,35,3.51,22.1,37.50110497237569,42.0,False,2.2,1012.3,,1.5,2,0.0,0,6.0,AUS,0.0,14.0,1.0,0.0,0.0,0.6666666666666666,13.666666666666666,13.666666666666666
2024,4,Suzuka,RUS,Mercedes,7.0,9,9,0,4.0,,3.0,0.0,1,0.0,0.0,0,1,0,0,Mercedes,5.807,53,1,18,3,3,3,1,0,3,23.0,26,2.83,22.1,37.50110497237569,42.0,False,2.2,1012.3,7.0,16.0,3,0.0,1,8.0,GBR,18.0,7.0,2.0,2.99999850000075,1.3862939861200079,2.2222214629633115,10.450000000000001,10.450000000000001
2024,4,Suzuka,SAI,Ferrari,3.0,4,4,0,3.0,,7.0,0.0,1,0.0,0.0,0,1,0,0,Ferrari,5.807,53,1,18,3,3,3,1,0,3,23.0,30,2.59,22.1,37.50110497237569,42.0,False,2.2,1012.3,6.0,12.0,3,0.0,1,9.0,ESP,40.0,4.0,12.0,1.249999895833342,0.8109301699200353,1.3194443537808707,3.3333333333333335,3.3333333333333335
2024,4,Suzuka,SAR,Williams,17.0,19,19,0,20.0,,19.0,0.0,1,0.0,0.0,0,1,0,0,Mercedes,5.807,53,1,18,3,3,3,1,0,3,23.0,24,3.38,22.1,37.50110497237569,42.0,False,2.2,1012.3,31.7,1.0,1,0.0,0,3.0,USA,0.0,14.0,0.0,1.0,0.6931471805599453,1.0,18.0,18.0
2024,4,Suzuka,STR,Aston Martin,12.0,16,16,0,15.0,,18.0,0.0,1,0.0,0.0,0,1,0,0,Mercedes,5.807,53,1,18,3,3,3,1,0,3,23.0,26,2.85,22.1,37.50110497237569,42.0,False,2.2,1012.3,32.45,3.0,2,0.0,1,,CAN,9.0,9.0,8.0,0.0,0.0,0.8333330833334166,21.0,21.0
2024,4,Suzuka,TSU,Racing Bulls,10.0,10,10,0,9.0,4.0,9.0,0.0,1,0.0,0.0,0,0,0,0,Honda,5.807,53,1,18,3,3,3,1,0,3,23.0,24,3.51,22.1,37.50110497237569,42.0,False,2.2,1012.3,12.0,1.0,2,0.0,0,5.0,JPN,6.0,11.0,0.0,1000000.0,13.815511557963774,2000000.6666666667,12.0,12.0
2024,4,Suzuka,VER,Red Bull Racing,1.0,1,1,0,1.0,,1.0,0.0,1,0.0,0.0,0,1,0,1,Honda,5.807,53,1,18,3,3,3,1,0,3,23.0,27,2.62,22.1,37.50110497237569,42.0,False,2.2,1012.3,1.0,55.0,3,0.0,0,,NED,50.0,1.0,18.0,1.3888888117283993,0.8708283254976574,0.9259258744855995,16.816666666666666,16.816666666666666
2024,4,Suzuka,ZHO,Sauber,43.21,20,20,0,18.0,,15.0,0.0,0,1.0,0.0,0,1,0,0,Ferrari,5.807,53,1,18,3,3,3,1,0,3,23.0,25,6.27,22.1,37.50110497237569,42.0,False,2.2,1012.3,13.0,2.0,1,0.0,0,4.0,CHN,0.0,14.0,0.0,1.0,0.6931471805599453,1.0,14.666666666666666,14.666666666666666
2024,5,Shanghai,ALB,Williams,12.0,14,14,17,8.0,,,0.0,1,0.0,0.0,0,1,1,0,Mercedes,5.451,56,2,16,2,2,2,2,0,2,21.0,28,3.38,18.7,29.792727272727276,66.0,False,1.5,1011.4,,4.0,1,0.0,0,7.0,THA,0.0,14.0,0.0,1.0,0.6931471805599453,1.0,24.0,21.75
2024,5,Shanghai,ALO,Aston Martin,7.0,3,3,20,19.0,,,0.0,1,0.0,0.0,0,1,1,1,Mercedes,5.451,56,2,16,2,2,2,2,0,2,21.0,43,2.85,18.7,29.792727272727276,66.0,False,1.5,1011.4,,18.0,2,0.0,1,8.0,ESP,24.0,7.0,0.0,6000000.0,15.607270193858982,4500000.624999484,6.333333333333333,7.0
2024,5,Shanghai,BOT,Sauber,33.21,10,10,12,10.0,,,0.0,0,1.0,0.0,0,1,1,0,Ferrari,5.451,56,2,16,2,2,2,2,0,2,21.0,35,6.27,18.7,29.792727272727276,66.0,False,1.5,1011.4,,10.0,1,0.0,0,7.0,FIN,0.0,14.0,0.0,1.0,0.6931471805599453,1.0,15.0,16.0
2024,5,Shanghai,GAS,Alpine,13.0,15,15,15,20.0,,,0.0,1,0.0,0.0,0,1,1,0,Renault,5.451,56,2,16,2,2,2,2,0,2,21.0,28,2.92,18.7,29.792727272727276,66.0,False,1.5,1011.4,,6.0,2,0.0,1,6.0,FRA,0.0,14.0,0.0,1.0,0.6931471805599453,1.0,26.133333333333336,24.1
2024,5,Shanghai,HAM,Mercedes,9.0,18,18,2,18.0,,,0.0,1,0.0,0.0,0,1,1,0,Mercedes,5.451,56,2,16,2,2,2,2,0,2,21.0,39,2.83,18.7,29.792727272727276,66.0,False,1.5,1011.4,,45.0,3,0.0,1,10.0,GBR,10.0,9.0,9.0,0.9999998888889013,0.6931471250043945,0.5458332966319492,20.080000000000002,16.810000000000002
2024,5,Shanghai,HUL,Haas F1 Team,10.0,9,9,19,5.0,,,0.0,1,0.0,0.0,0,1,1,0,Ferrari,5.451,56,2,16,2,2,2,2,0,2,21.0,37,3.35,18.7,29.792727272727276,66.0,False,1.5,1011.4,,2.0,1,0.0,0,6.0,GER,3.0,12.0,0.0,1000000.0,13.815511557963774,250000.9999995,10.0,11.5
2024,5,Shanghai,LEC,Ferrari,4.0,6,6,4,13.0,,,0.0,1,0.0,0.0,0,1,1,0,Ferrari,5.451,56,2,16,2,2,2,2,0,2,21.0,27,2.59,18.7,29.792727272727276,66.0,False,1.5,1011.4,,25.0,3,0.0,1,8.0,MON,57.0,3.0,14.0,1.2142856275510268,0.7949298356993828,1.204999861966686,3.0,3.25
2024,5,Shanghai,MAG,Haas F1 Team,16.0,17,17,10,6.0,,,0.0,1,0.0,0.0,0,1,1,0,Ferrari,5.451,56,2,16,2,2,2,2,0,2,21.0,32,3.35,18.7,29.792727272727276,66.0,False,1.5,1011.4,,2.0,1,0.0,0,7.0,DEN,1.0,13.0,1.0,0.0,0.0,0.6249999375000312,11.666666666666666,11.75
2024,5,Shanghai,NOR,McLaren,2.0,4,4,6,16.0,,,0.0,1,0.0,0.0,0,1,1,0,Mercedes,5.451,56,2,16,2,2,2,2,0,2,21.0,25,2.77,18.7,29.792727272727276,66.0,False,1.5,1011.4,,22.0,2,0.0,0,6.0,GBR,37.0,5.0,6.0,3.4999994166667636,1.5040772671466576,1.5208330190972952,5.333333333333333,5.5
2024,5,Shanghai,OCO,Alpine,11.0,13,13,13,7.0,,,0.0,1,0.0,0.0,0,1,1,0,Renault,5.451,56,2,16,2,2,2,2,0,2,21.0,28,2.92,18.7,29.792727272727276,66.0,False,1.5,1011.4,,6.0,2,0.0,1,7.0,FRA,0.0,14.0,0.0,1.0,0.6931471805599453,1.0,14.666666666666666,15.25
2024,5,Shanghai,PER,Red Bull Racing,3.0,2,2,3,4.0,,,0.0,1,0.0,0.0,0,1,1,0,Honda,5.451,56,2,16,2,2,2,2,0,2,21.0,34,2.62,18.7,29.792727272727276,66.0,False,1.5,1011.4,,12.0,3,0.0,0,6.0,MEX,64.0,2.0,33.0,0.6363636170798904,0.4924764733132827,2500000.539999978,3.0,2.75
2024,5,Shanghai,PIA,McLaren,8.0,5,5,7,2.0,,,0.0,1,0.0,0.0,0,1,1,0,Mercedes,5.451,56,2,16,2,2,2,2,0,2,21.0,23,2.77,18.7,29.792727272727276,66.0,False,1.5,1011.4,,6.0,2,0.0,0,7.0,AUS,32.0,6.0,21.0,0.28571427210884415,0.2513144176988959,1.1749997735417175,5.333333333333333,6.0
2024,5,Shanghai,RIC,Racing Bulls,28.21,12,12,11,9.0,,,1.0,0,0.0,0.0,0,1,1,0,Honda,5.451,56,2,16,2,2,2,2,0,2,21.0,35,3.51,18.7,29.792727272727276,66.0,False,1.5,1011.4,,1.5,2,0.0,0,6.0,AUS,0.0,14.0,0.0,1.0,0.6931471805599453,0.5,26.0,22.75
2024,5,Shanghai,RUS,Mercedes,6.0,8,8,8,17.0,,,0.0,1,0.0,0.0,0,1,1,0,Mercedes,5.451,56,2,16,2,2,2,2,0,2,21.0,26,2.83,18.7,29.792727272727276,66.0,False,1.5,1011.4,,16.0,3,0.0,1,8.0,GBR,24.0,7.0,9.0,0.9999998888889013,0.6931471250043945,2.416665722222671,11.116666666666667,9.5875
2024,5,Shanghai,SAI,Ferrari,5.0,7,7,5,14.0,,,0.0,1,0.0,0.0,0,1,1,0,Ferrari,5.451,56,2,16,2,2,2,2,0,2,21.0,30,2.59,18.7,29.792727272727276,66.0,False,1.5,1011.4,,12.0,3,0.0,1,9.0,ESP,55.0,4.0,17.0,0.8235293633218022,0.6007738338634665,1.2962962011316945,2.3333333333333335,2.3333333333333335
2024,5,Shanghai,SAR,Williams,17.0,20,20,18,15.0,,,0.0,1,0.0,0.0,0,1,1,0,Mercedes,5.451,56,2,16,2,2,2,2,0,2,21.0,24,3.38,18.7,29.792727272727276,66.0,False,1.5,1011.4,,1.0,1,0.0,0,3.0,USA,0.0,14.0,0.0,1.0,0.6931471805599453,1.0,17.0,17.0
2024,5,Shanghai,STR,Aston Martin,15.0,11,11,14,1.0,,,0.0,1,0.0,0.0,0,1,1,0,Mercedes,5.451,56,2,16,2,2,2,2,0,2,21.0,26,2.85,18.7,29.792727272727276,66.0,False,1.5,1011.4,,3.0,2,0.0,1,,CAN,9.0,10.0,6.0,0.0,0.0,0.6249998125000624,21.666666666666668,18.75
2024,5,Shanghai,TSU,Racing Bulls,30.71,19,19,16,12.0,,,1.0,0,0.0,0.0,0,1,1,0,Honda,5.451,56,2,16,2,2,2,2,0,2,21.0,24,3.51,18.7,29.792727272727276,66.0,False,1.5,1011.4,,1.0,2,0.0,0,5.0,JPN,7.0,11.0,0.0,1.0,0.6931471805599453,1750000.5,10.666666666666666,11.5
2024,5,Shanghai,VER,Red Bull Racing,1.0,1,1,1,3.0,,,0.0,1,0.0,0.0,0,1,1,0,Honda,5.451,56,2,16,2,2,2,2,0,2,21.0,27,2.62,18.7,29.792727272727276,66.0,False,1.5,1011.4,,55.0,3,0.0,0,,NED,75.0,1.0,21.0,1.571428496598643,0.9444615797403232,1.0416666087962994,16.816666666666666,12.8625
2024,5,Shanghai,ZHO,Sauber,14.0,16,16,9,11.0,,,0.0,1,0.0,0.0,0,1,1,0,Ferrari,5.451,56,2,16,2,2,2,2,0,2,21.0,25,6.27,18.7,29.792727272727276,66.0,False,1.5,1011.4,,2.0,1,0.0,0,4.0,CHN,0.0,14.0,0.0,1.0,0.6931471805599453,1.0,25.403333333333336,21.802500000000002
2024,6,Miami,ALB,Williams,18.0,14,14,13,14.0,,,0.0,1,0.0,0.0,0,1,1,0,Mercedes,5.412,57,3,19,2,2,2,2,1,2,18.0,28,3.38,28.5,44.664,59.0,False,3.1,1016.4,14.0,4.0,1,0.0,0,7.0,THA,0.0,14.0,0.0,1.0,0.6931471805599453,1.0,24.333333333333332,19.8
2024,6,Miami,ALO,Aston Martin,9.0,15,15,17,19.0,,,0.0,1,0.0,0.0,0,1,1,0,Mercedes,5.412,57,3,19,2,2,2,2,1,2,18.0,43,2.85,28.5,44.664,59.0,False,3.1,1016.4,3.0,18.0,2,0.0,1,8.0,ESP,30.0,8.0,0.0,2000000.0,14.508658238524095,4800000.499999587,7.0,7.0
2024,6,Miami,BOT,Sauber,16.0,16,16,14,17.0,,,0.0,1,0.0,0.0,0,1,1,0,Ferrari,5.412,57,3,19,2,2,2,2,1,2,18.0,35,6.27,28.5,44.664,59.0,False,3.1,1016.4,13.0,10.0,1,0.0,0,7.0,FIN,0.0,14.0,0.0,1.0,0.6931471805599453,1.0,20.403333333333332,19.442
2024,6,Miami,GAS,Alpine,12.0,12,12,9,10.0,,,0.0,1,0.0,0.0,0,1,1,0,Renault,5.412,57,3,19,2,2,2,2,1,2,18.0,28,2.92,28.5,44.664,59.0,False,3.1,1016.4,8.0,6.0,2,0.0,1,6.0,FRA,0.0,14.0,1.0,0.0,0.0,1.0,14.0,21.880000000000003
2024,6,Miami,HAM,Mercedes,6.0,8,8,16,7.0,,,0.0,1,0.0,0.0,0,1,1,0,Mercedes,5.412,57,3,19,2,2,2,2,1,2,18.0,39,2.83,28.5,44.664,59.0,False,3.1,1016.4,6.0,45.0,3,0.0,1,10.0,GBR,19.0,9.0,4.0,1.999999500000125,1.0986121220014708,0.6366666150833397,20.080000000000002,15.248000000000001
2024,6,Miami,HUL,Haas F1 Team,11.0,9,9,7,13.0,,,0.0,1,0.0,0.0,0,1,1,0,Ferrari,5.412,57,3,19,2,2,2,2,1,2,18.0,37,3.35,28.5,44.664,59.0,False,3.1,1016.4,15.0,2.0,1,0.0,0,6.0,GER,4.0,12.0,0.0,2000000.0,14.508658238524095,400000.7999996,10.0,11.2
2024,6,Miami,LEC,Ferrari,3.0,2,2,2,20.0,,,0.0,1,0.0,0.0,0,1,1,0,Ferrari,5.412,57,3,19,2,2,2,2,1,2,18.0,27,2.59,28.5,44.664,59.0,False,3.1,1016.4,7.0,25.0,3,0.0,1,8.0,MON,74.0,3.0,14.0,1.5714284591836816,0.9444615651900599,1.2068570150835543,3.3333333333333335,3.4
2024,6,Miami,MAG,Haas F1 Team,19.0,18,19,18,12.0,,,0.0,1,0.0,0.0,0,1,1,0,Ferrari,5.412,57,3,19,2,2,2,2,1,2,18.0,32,3.35,28.5,44.664,59.0,False,3.1,1016.4,10.0,2.0,1,0.0,0,7.0,DEN,1.0,13.0,2.0,0.0,0.0,0.499999950000025,13.0,12.6
2024,6,Miami,NOR,McLaren,1.0,5,5,20,16.0,,,0.0,1,0.0,0.0,0,1,1,0,Mercedes,5.412,57,3,19,2,2,2,2,1,2,18.0,25,2.77,28.5,44.664,59.0,False,3.1,1016.4,17.0,22.0,2,0.0,0,6.0,GBR,58.0,5.0,3.0,8.333330555556481,2.2335919238881017,1.9166662986111889,3.3333333333333335,4.8
2024,6,Miami,OCO,Alpine,10.0,13,13,15,9.0,,,0.0,1,0.0,0.0,0,1,1,0,Renault,5.412,57,3,19,2,2,2,2,1,2,18.0,28,2.92,28.5,44.664,59.0,False,3.1,1016.4,9.0,6.0,2,0.0,1,7.0,FRA,0.0,14.0,0.0,1000000.0,13.815511557963774,1.0,14.0,14.4
2024,6,Miami,PER,Red Bull Racing,4.0,4,4,3,6.0,,,0.0,1,0.0,0.0,0,1,1,0,Honda,5.412,57,3,19,2,2,2,2,1,2,18.0,34,2.62,28.5,44.664,59.0,False,3.1,1016.4,2.0,12.0,3,0.0,0,6.0,MEX,85.0,2.0,26.0,0.6923076656804744,0.5260930801625139,2000000.559272706,3.3333333333333335,2.8
2024,6,Miami,PIA,McLaren,13.0,6,6,6,2.0,,,0.0,1,0.0,0.0,0,1,1,1,Mercedes,5.412,57,3,19,2,2,2,2,1,2,18.0,23,2.77,28.5,44.664,59.0,False,3.1,1016.4,19.0,6.0,2,0.0,0,7.0,AUS,38.0,6.0,25.0,0.11999999520000018,0.11332868102128904,0.9971426732551427,6.666666666666667,6.4
2024,6,Miami,RIC,Racing Bulls,15.0,20,18,4,11.0,,,0.0,1,0.0,0.0,0,1,1,0,Honda,5.412,57,3,19,2,2,2,2,1,2,18.0,35,3.51,28.5,44.664,59.0,False,3.1,1016.4,,1.5,2,0.0,0,6.0,AUS,0.0,14.0,7.0,0.7142856122449125,0.5389964412088841,0.6,30.070000000000004,23.842000000000002
2024,6,Miami,RUS,Mercedes,8.0,7,7,12,4.0,,,0.0,1,0.0,0.0,0,1,1,0,Mercedes,5.412,57,3,19,2,2,2,2,1,2,18.0,26,2.83,28.5,44.664,59.0,False,3.1,1016.4,4.0,16.0,3,0.0,1,8.0,GBR,33.0,7.0,8.0,0.4999999375000079,0.4054650664415021,2.133332555555917,11.116666666666667,8.870000000000001
2024,6,Miami,SAI,Ferrari,5.0,3,3,5,3.0,,,0.0,1,0.0,0.0,0,1,1,0,Ferrari,5.412,57,3,19,2,2,2,2,1,2,18.0,30,2.59,28.5,44.664,59.0,False,3.1,1016.4,5.0,12.0,3,0.0,1,9.0,ESP,69.0,4.0,22.0,0.6363636074380178,0.4924764674210271,1.1781044916792214,3.0,3.0
2024,6,Miami,SAR,Williams,30.53,17,17,10,18.0,,,1.0,0,0.0,0.0,0,1,1,0,Mercedes,5.412,57,3,19,2,2,2,2,1,2,18.0,24,3.38,28.5,44.664,59.0,False,3.1,1016.4,20.0,1.0,1,0.0,0,3.0,USA,0.0,14.0,0.0,1.0,0.6931471805599453,1.0,16.0,17.0
2024,6,Miami,STR,Aston Martin,17.0,11,11,19,5.0,,,0.0,1,0.0,0.0,0,1,1,0,Mercedes,5.412,57,3,19,2,2,2,2,1,2,18.0,26,2.85,28.5,44.664,59.0,False,3.1,1016.4,12.0,3.0,2,0.0,1,,CAN,9.0,10.0,2.0,0.0,0.0,0.49999985000004993,11.0,18.0
2024,6,Miami,TSU,Racing Bulls,7.0,10,10,8,8.0,,,0.0,1,0.0,0.0,0,1,1,0,Honda,5.412,57,3,19,2,2,2,2,1,2,18.0,24,3.51,28.5,44.664,59.0,False,3.1,1016.4,11.0,1.0,2,0.0,0,5.0,JPN,7.0,11.0,5.0,1.399999720000056,0.8754686206872497,1400000.6,15.903333333333334,15.342000000000002
2024,6,Miami,VER,Red Bull Racing,2.0,1,1,1,1.0,,,0.0,1,0.0,0.0,0,1,1,0,Honda,5.412,57,3,19,2,2,2,2,1,2,18.0,27,2.62,28.5,44.664,59.0,False,3.1,1016.4,1.0,55.0,3,0.0,0,,NED,108.0,1.0,18.0,1.4444443641975353,0.8938178431938149,1.147618986356768,16.816666666666666,10.49
2024,6,Miami,ZHO,Sauber,14.0,19,20,11,15.0,,,0.0,1,0.0,0.0,0,1,1,0,Ferrari,5.412,57,3,19,2,2,2,2,1,2,18.0,25,6.27,28.5,44.664,59.0,False,3.1,1016.4,16.0,2.0,1,0.0,0,4.0,CHN,0.0,14.0,0.0,1.0,0.6931471805599453,1.0,24.070000000000004,20.242
2024,7,Imola,ALB,Williams,21.91,14,14,0,19.0,18.0,7.0,0.0,0,1.0,0.0,0,0,0,0,Mercedes,4.909,63,2,19,3,2,3,2,0,2,20.0,28,3.38,25.3,42.023776223776224,49.0,False,2.0,1006.8,,4.0,1,0.0,0,7.0,THA,0.0,16.0,0.0,1.0,0.6931471805599453,1.0,26.666666666666668,19.5
2024,7,Imola,ALO,Aston Martin,19.0,20,19,0,10.0,10.0,18.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,4.909,63,2,19,3,2,3,2,0,2,20.0,43,2.85,25.3,42.023776223776224,49.0,False,2.0,1006.8,,18.0,2,0.0,1,8.0,ESP,32.0,8.0,2.0,0.0,0.0,4333333.749999656,7.333333333333333,7.333333333333333
2024,7,Imola,BOT,Sauber,18.0,16,16,0,16.0,16.0,14.0,0.0,1,0.0,0.0,0,0,0,0,Ferrari,4.909,63,2,19,3,2,3,2,0,2,20.0,35,6.27,25.3,42.023776223776224,49.0,False,2.0,1006.8,,10.0,1,0.0,0,7.0,FIN,0.0,16.0,0.0,1.0,0.6931471805599453,1.0,21.07,18.868333333333336
2024,7,Imola,GAS,Alpine,16.0,15,15,0,11.0,15.0,19.0,0.0,1,0.0,0.0,0,0,0,0,Renault,4.909,63,2,19,3,2,3,2,0,2,20.0,28,2.92,25.3,42.023776223776224,49.0,False,2.0,1006.8,,6.0,2,0.0,1,6.0,FRA,0.0,16.0,0.0,1.0,0.6931471805599453,0.8333333333333334,13.666666666666666,20.233333333333334
2024,7,Imola,HAM,Mercedes,6.0,8,8,0,7.0,4.0,17.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,4.909,63,2,19,3,2,3,2,0,2,20.0,39,2.83,25.3,42.023776223776224,49.0,False,2.0,1006.8,,45.0,3,0.0,1,10.0,GBR,27.0,9.0,6.0,1.3333331111111482,0.8472977651491197,0.8638887625694706,8.0,13.706666666666669
2024,7,Imola,HUL,Haas F1 Team,11.0,10,10,0,20.0,9.0,10.0,0.0,1,0.0,0.0,0,0,0,0,Ferrari,4.909,63,2,19,3,2,3,2,0,2,20.0,37,3.35,25.3,42.023776223776224,49.0,False,2.0,1006.8,,2.0,1,0.0,0,6.0,GER,6.0,12.0,0.0,1.0,0.6931471805599453,666667.333333,10.666666666666666,11.166666666666666
2024,7,Imola,LEC,Ferrari,3.0,3,4,0,1.0,1.0,4.0,0.0,1,0.0,0.0,0,0,0,0,Ferrari,4.909,63,2,19,3,2,3,2,0,2,20.0,27,2.59,25.3,42.023776223776224,49.0,False,2.0,1006.8,,25.0,3,0.0,1,8.0,MON,96.0,3.0,10.0,1.4999998500000151,0.9162906718741592,1.2676189224335754,3.6666666666666665,3.3333333333333335
2024,7,Imola,MAG,Haas F1 Team,12.0,18,18,0,,17.0,16.0,0.0,1,0.0,0.0,1,0,0,0,Ferrari,4.909,63,2,19,3,2,3,2,0,2,20.0,32,3.35,25.3,42.023776223776224,49.0,False,2.0,1006.8,,2.0,1,0.0,0,7.0,DEN,1.0,14.0,0.0,1.0,0.6931471805599453,0.41666662500002083,16.0,13.666666666666666
2024,7,Imola,NOR,McLaren,2.0,2,3,0,8.0,12.0,2.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,4.909,63,2,19,3,2,3,2,0,2,20.0,25,2.77,25.3,42.023776223776224,49.0,False,2.0,1006.8,,22.0,2,0.0,0,6.0,GBR,83.0,4.0,12.0,1.4999998750000105,0.9162906818741581,2.986110341435404,2.6666666666666665,4.166666666666667
2024,7,Imola,OCO,Alpine,14.0,12,12,0,14.0,14.0,8.0,0.0,1,0.0,0.0,0,0,0,0,Renault,4.909,63,2,19,3,2,3,2,0,2,20.0,28,2.92,25.3,42.023776223776224,49.0,False,2.0,1006.8,,6.0,2,0.0,1,7.0,FRA,1.0,14.0,0.0,1.0,0.6931471805599453,166667.5,12.0,13.666666666666666
2024,7,Imola,PER,Red Bull Racing,8.0,11,11,0,4.0,8.0,12.0,0.0,1,0.0,0.0,0,0,0,0,Honda,4.909,63,2,19,3,2,3,2,0,2,20.0,34,2.62,25.3,42.023776223776224,49.0,False,2.0,1006.8,,12.0,3,0.0,0,6.0,MEX,103.0,2.0,25.0,0.15999999360000025,0.1484199996010321,1666667.2481118662,3.0,3.0
2024,7,Imola,PIA,McLaren,4.0,5,2,0,9.0,2.0,1.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,4.909,63,2,19,3,2,3,2,0,2,20.0,23,2.77,25.3,42.023776223776224,49.0,False,2.0,1006.8,,6.0,2,0.0,0,7.0,AUS,41.0,6.0,18.0,0.6666666296296316,0.5108256015437694,0.850952226912619,9.666666666666666,7.5
2024,7,Imola,RIC,Racing Bulls,13.0,9,9,0,13.0,11.0,11.0,0.0,1,0.0,0.0,0,0,0,0,Honda,4.909,63,2,19,3,2,3,2,0,2,20.0,35,3.51,25.3,42.023776223776224,49.0,False,2.0,1006.8,,1.5,2,0.0,0,6.0,AUS,5.0,13.0,1.0,0.0,0.0,0.6190476020408188,31.070000000000004,22.368333333333336
2024,7,Imola,RUS,Mercedes,7.0,6,6,0,2.0,5.0,5.0,0.0,1,0.0,0.0,0,0,0,1,Mercedes,4.909,63,2,19,3,2,3,2,0,2,20.0,26,2.83,25.3,42.023776223776224,49.0,False,2.0,1006.8,,16.0,3,0.0,1,8.0,GBR,37.0,7.0,8.0,0.7499999062500118,0.5596157343639994,1.8611104525465991,7.0,8.725
2024,7,Imola,SAI,Ferrari,5.0,4,5,0,3.0,6.0,3.0,0.0,1,0.0,0.0,0,0,0,0,Ferrari,4.909,63,2,19,3,2,3,2,0,2,20.0,30,2.59,25.3,42.023776223776224,49.0,False,2.0,1006.8,,12.0,3,0.0,1,9.0,ESP,83.0,4.0,15.0,0.6666666222222252,0.5108255970993254,1.0697563148309805,4.333333333333333,3.4
2024,7,Imola,SAR,Williams,17.0,19,20,0,18.0,20.0,15.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,4.909,63,2,19,3,2,3,2,0,2,20.0,24,3.38,25.3,42.023776223776224,49.0,False,2.0,1006.8,,1.0,1,0.0,0,3.0,USA,0.0,16.0,0.0,1.0,0.6931471805599453,1.0,21.51,19.706
2024,7,Imola,STR,Aston Martin,9.0,13,13,0,12.0,13.0,9.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,4.909,63,2,19,3,2,3,2,0,2,20.0,26,2.85,25.3,42.023776223776224,49.0,False,2.0,1006.8,,3.0,2,0.0,1,,CAN,9.0,11.0,0.0,2000000.0,14.508658238524095,0.4166665416667083,14.666666666666666,17.833333333333332
2024,7,Imola,TSU,Racing Bulls,10.0,7,7,0,6.0,3.0,13.0,0.0,1,0.0,0.0,0,0,0,0,Honda,4.909,63,2,19,3,2,3,2,0,2,20.0,24,3.51,25.3,42.023776223776224,49.0,False,2.0,1006.8,,1.0,2,0.0,0,5.0,JPN,14.0,10.0,0.0,1000000.0,13.815511557963774,1166667.3999999533,15.903333333333334,13.951666666666668
2024,7,Imola,VER,Red Bull Racing,1.0,1,1,0,5.0,7.0,6.0,0.0,1,0.0,0.0,0,0,0,0,Honda,4.909,63,2,19,3,2,3,2,0,2,20.0,27,2.62,25.3,42.023776223776224,49.0,False,2.0,1006.8,,55.0,3,0.0,0,,NED,134.0,1.0,4.0,6.24999843750039,1.9810012533493726,1.1970898826635628,1.3333333333333333,9.075000000000001
2024,7,Imola,ZHO,Sauber,15.0,17,17,0,17.0,19.0,20.0,0.0,1,0.0,0.0,0,0,0,0,Ferrari,4.909,63,2,19,3,2,3,2,0,2,20.0,25,6.27,25.3,42.023776223776224,49.0,False,2.0,1006.8,,2.0,1,0.0,0,4.0,CHN,0.0,16.0,0.0,1.0,0.6931471805599453,1.0,23.736666666666668,19.201666666666668
