Year,Round,Place,Driver,Team,Result,Start_Position,Q,Sprint,P1,P2,P3,Is_accident,Is_finished,Is_dsq,Is_mechanical,P1_missing,P2_missing,P3_missing,FastestLap,Engine,CircleLength,Quantity_of_circles,Quantity_of_drs,Quantity_of_turns,Tire_wear,Speed_of_turns,Downforce,Brake_load,Streets_or_not,Speed_of_track,PitStop_losing_time,Age,Average_pit_stop,AirTemp,TrackTemp,Humidity,Rainfall,WindSpeed,Pressure,Result_last_year,Salary,Team_financial_power,Regulation_Impact,Factorys_or_not,Strengh_of_first_partners,Driver_nationalitie,Points_before_race,Championship_position_before,teammate_points,points_ratio,points_ratio_log,avg_points_ratio,avg_last_3,avg_season
2025,4,Sakhir,HUL,Sauber,50.0,16,16,0,6.0,20.0,19.0,0.0,0,1.0,0.0,0,0,0,0,Ferrari,5.412,57,3,15,3,2,2,3,0,2,20.0,38,3.46,26.9,31.870253164556964,46.0,False,2.05,1008.1,16.0,4.0,1,0.0,0,6.0,GER,6.0,11.0,0.0,1.0,0.6931471805599453,2000000.6666666667,12.666666666666666,12.666666666666666
2025,4,Sakhir,LAW,Racing Bulls,16.0,17,17,0,8.0,12.0,13.0,0.0,1,0.0,0.0,0,0,0,0,Honda,5.412,57,3,15,3,2,2,3,0,2,20.0,23,3.06,26.9,31.870253164556964,46.0,False,2.05,1008.1,,1.0,2,0.0,0,4.0,NZL,0.0,16.0,0.0,1.0,0.6931471805599453,0.0,17.023333333333333,17.023333333333333
2025,4,Sakhir,LEC,Ferrari,4.0,2,3,0,,4.0,3.0,0.0,1,0.0,0.0,1,0,0,0,Ferrari,5.412,57,3,15,3,2,2,3,0,2,20.0,28,2.45,26.9,31.870253164556964,46.0,False,2.05,1008.1,4.0,30.0,3,0.0,1,8.0,MON,20.0,6.0,10.0,1.199999880000012,0.7884573058188196,2.1666652013902437,20.666666666666668,20.666666666666668
2025,4,Sakhir,NOR,McLaren,3.0,6,6,0,1.0,2.0,2.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,5.412,57,3,15,3,2,2,3,0,2,20.0,26,3.0,26.9,31.870253164556964,46.0,False,2.05,1008.1,6.0,18.0,2,0.0,0,6.0,GBR,62.0,1.0,25.0,0.599999976000001,0.47000361424573606,4.764581217149481,1.6666666666666667,1.6666666666666667
2025,4,Sakhir,OCO,Haas F1 Team,8.0,14,14,0,5.0,16.0,11.0,0.0,1,0.0,0.0,0,0,0,0,Ferrari,5.412,57,3,15,3,2,2,3,0,2,20.0,29,4.81,26.9,31.870253164556964,46.0,False,2.05,1008.1,17.0,8.0,1,0.0,0,7.0,FRA,10.0,9.0,1.0,3.9999960000040002,1.6094371124345805,1.1666664583333854,12.0,12.0
2025,4,Sakhir,PIA,McLaren,1.0,1,1,0,10.0,1.0,1.0,0.0,1,0.0,0.0,0,0,0,1,Mercedes,5.412,57,3,15,3,2,2,3,0,2,20.0,24,3.0,26.9,31.870253164556964,46.0,False,2.05,1008.1,8.0,10.0,2,0.0,0,7.0,AUS,49.0,3.0,15.0,1.666666555555563,0.9808292113450615,0.8658479071700581,4.333333333333333,4.333333333333333
2025,4,Sakhir,RUS,Mercedes,2.0,3,2,0,,3.0,4.0,0.0,1,0.0,0.0,1,0,0,0,Mercedes,5.412,57,3,15,3,2,2,3,0,2,20.0,27,2.79,26.9,31.870253164556964,46.0,False,2.05,1008.1,5.0,15.0,3,0.0,1,8.0,GBR,45.0,4.0,0.0,18000000.0,16.705882371415992,1.4999998465277937,3.6666666666666665,3.6666666666666665
2025,4,Sakhir,SAI,Williams,22.11,8,8,0,,10.0,9.0,1.0,0,0.0,0.0,1,0,0,0,Mercedes,5.412,57,3,15,3,2,2,3,0,2,20.0,31,4.49,26.9,31.870253164556964,46.0,False,2.05,1008.1,3.0,10.0,1,0.0,0,9.0,ESP,1.0,15.0,0.0,1.0,0.6931471805599453,0.05555554629629784,24.666666666666668,24.666666666666668
2025,4,Sakhir,STR,Aston Martin,17.0,19,19,0,15.0,19.0,17.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,5.412,57,3,15,3,2,2,3,0,2,20.0,27,3.4,26.9,31.870253164556964,46.0,False,2.05,1008.1,10.0,12.0,2,0.0,1,,CAN,10.0,9.0,0.0,1.0,0.6931471805599453,3333333.6666666665,11.666666666666666,11.666666666666666
2025,4,Sakhir,TSU,Red Bull Racing,9.0,10,10,0,9.0,18.0,20.0,0.0,1,0.0,0.0,0,0,0,0,Honda,5.412,57,3,15,3,2,2,3,0,2,20.0,25,2.93,26.9,31.870253164556964,46.0,False,2.05,1008.1,14.0,2.0,3,0.0,0,5.0,JPN,3.0,14.0,8.0,0.24999996875000394,0.22314352631421258,1000000.3333333334,13.333333333333334,13.333333333333334
2025,4,Sakhir,VER,Red Bull Racing,6.0,7,7,0,,7.0,8.0,0.0,1,0.0,0.0,1,0,0,0,Honda,5.412,57,3,15,3,2,2,3,0,2,20.0,28,2.93,26.9,31.870253164556964,46.0,False,2.05,1008.1,1.0,65.0,3,0.0,0,,NED,61.0,2.0,2.0,3.999998000001,1.6094375124342204,20333333.333333332,2.3333333333333335,2.3333333333333335
2025,5,Jeddah,ALB,Williams,9.0,11,11,0,5.0,10.0,6.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,6.174,50,3,27,2,3,1,3,1,3,22.0,29,4.49,29.05,37.81971830985916,66.0,False,1.0,1006.7,11.0,6.0,1,0.0,0,7.0,THA,18.0,8.0,4.0,0.49999987500003124,0.4054650247748484,3000001.7499985,9.333333333333334,8.25
2025,5,Jeddah,ALO,Aston Martin,11.0,13,13,0,14.0,15.0,14.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,6.174,50,3,27,2,3,1,3,1,3,22.0,44,3.4,29.05,37.81971830985916,66.0,False,1.0,1006.7,5.0,24.0,2,0.0,1,8.0,ESP,0.0,17.0,0.0,1.0,0.6931471805599453,0.5,24.62,25.7075
2025,5,Jeddah,ANT,Mercedes,6.0,5,5,0,13.0,11.0,10.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,6.174,50,3,27,2,3,1,3,1,3,22.0,19,2.79,29.05,37.81971830985916,66.0,False,1.0,1006.7,,5.0,3,0.0,1,6.0,ITA,30.0,6.0,10.0,0.7999999200000081,0.587786620457678,0.52499996041667,7.666666666666667,6.75
2025,5,Jeddah,BEA,Haas F1 Team,13.0,15,15,0,18.0,16.0,16.0,0.0,1,0.0,0.0,0,0,0,0,Ferrari,6.174,50,3,27,2,3,1,3,1,3,22.0,20,4.81,29.05,37.81971830985916,66.0,False,1.0,1006.7,7.0,1.0,1,0.0,0,5.0,GBR,6.0,11.0,0.0,1.0,0.6931471805599453,250000.41249997437,9.333333333333334,10.5
2025,5,Jeddah,BOR,Sauber,18.0,20,20,0,20.0,,19.0,0.0,1,0.0,0.0,0,1,0,0,Ferrari,6.174,50,3,27,2,3,1,3,1,3,22.0,21,3.46,29.05,37.81971830985916,66.0,False,1.0,1006.7,,,1,0.0,0,5.0,BRA,0.0,17.0,0.0,1.0,0.6931471805599453,0.75,17.0,18.31
2025,5,Jeddah,DOO,Alpine,17.0,17,17,0,16.0,17.0,15.0,0.0,1,0.0,0.0,0,0,0,0,Renault,6.174,50,3,27,2,3,1,3,1,3,22.0,22,2.95,29.05,37.81971830985916,66.0,False,1.0,1006.7,,0.75,2,0.0,1,3.0,AUS,0.0,17.0,0.0,1.0,0.6931471805599453,0.75,14.0,23.0
2025,5,Jeddah,GAS,Alpine,50.0,9,9,0,1.0,8.0,8.0,1.0,0,0.0,0.0,0,0,0,0,Renault,6.174,50,3,27,2,3,1,3,1,3,22.0,29,2.95,29.05,37.81971830985916,66.0,False,1.0,1006.7,49.4,8.0,2,0.0,1,6.0,FRA,6.0,11.0,0.0,1.0,0.6931471805599453,1500000.75,23.333333333333332,20.25
2025,5,Jeddah,HAD,Racing Bulls,10.0,14,14,0,15.0,12.0,11.0,0.0,1,0.0,0.0,0,0,0,0,Honda,6.174,50,3,27,2,3,1,3,1,3,22.0,21,3.06,29.05,37.81971830985916,66.0,False,1.0,1006.7,,,2,0.0,0,2.0,FRA,4.0,15.0,0.0,1000000.0,13.815511557963774,1000000.5,10.666666666666666,20.5
2025,5,Jeddah,HAM,Ferrari,7.0,7,7,0,8.0,13.0,12.0,0.0,1,0.0,0.0,0,0,0,0,Ferrari,6.174,50,3,27,2,3,1,3,1,3,22.0,40,2.45,29.05,37.81971830985916,66.0,False,1.0,1006.7,9.0,70.0,3,0.0,1,10.0,GBR,25.0,7.0,15.0,0.39999997333333515,0.336472217573595,0.8958331649305931,20.666666666666668,18.0
2025,5,Jeddah,HUL,Sauber,15.0,18,18,0,12.0,9.0,17.0,0.0,1,0.0,0.0,0,0,0,0,Ferrari,6.174,50,3,27,2,3,1,3,1,3,22.0,38,3.46,29.05,37.81971830985916,66.0,False,1.0,1006.7,10.0,4.0,1,0.0,0,6.0,GER,6.0,11.0,0.0,1.0,0.6931471805599453,1500000.75,27.0,22.0
2025,5,Jeddah,LAW,Racing Bulls,12.0,12,12,0,11.0,14.0,13.0,0.0,1,0.0,0.0,0,0,0,0,Honda,6.174,50,3,27,2,3,1,3,1,3,22.0,23,3.06,29.05,37.81971830985916,66.0,False,1.0,1006.7,,1.0,2,0.0,0,4.0,NZL,0.0,17.0,1.0,0.0,0.0,0.25,15.0,16.7675
2025,5,Jeddah,LEC,Ferrari,3.0,4,4,0,3.0,4.0,5.0,0.0,1,0.0,0.0,0,0,0,0,Ferrari,6.174,50,3,27,2,3,1,3,1,3,22.0,28,2.45,29.05,37.81971830985916,66.0,False,1.0,1006.7,3.0,30.0,3,0.0,1,8.0,MON,32.0,5.0,6.0,2.4999995833334028,1.2527628494477616,1.9249988710426855,19.333333333333332,16.5
2025,5,Jeddah,NOR,McLaren,4.0,10,10,0,2.0,1.0,1.0,0.0,1,0.0,0.0,0,0,0,1,Mercedes,6.174,50,3,27,2,3,1,3,1,3,22.0,26,3.0,29.05,37.81971830985916,66.0,False,1.0,1006.7,8.0,18.0,2,0.0,0,6.0,GBR,77.0,1.0,25.0,0.4799999808000007,0.39204207480305114,3.723435906862111,2.3333333333333335,2.0
2025,5,Jeddah,OCO,Haas F1 Team,14.0,19,19,0,19.0,19.0,18.0,0.0,1,0.0,0.0,0,0,0,0,Ferrari,6.174,50,3,27,2,3,1,3,1,3,22.0,29,4.81,29.05,37.81971830985916,66.0,False,1.0,1006.7,13.0,8.0,1,0.0,0,7.0,FRA,14.0,9.0,0.0,1.0,0.6931471805599453,1.874998843751039,10.333333333333334,11.0
2025,5,Jeddah,PIA,McLaren,1.0,2,2,0,4.0,2.0,2.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,6.174,50,3,27,2,3,1,3,1,3,22.0,24,3.0,29.05,37.81971830985916,66.0,False,1.0,1006.7,4.0,10.0,2,0.0,0,7.0,AUS,74.0,2.0,12.0,2.083333159722237,1.126011206549921,1.0660525692664344,1.6666666666666667,3.5
2025,5,Jeddah,RUS,Mercedes,5.0,3,3,0,6.0,7.0,3.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,6.174,50,3,27,2,3,1,3,1,3,22.0,27,2.79,29.05,37.81971830985916,66.0,False,1.0,1006.7,6.0,15.0,3,0.0,1,8.0,GBR,63.0,4.0,8.0,1.2499998437500197,0.8109301467718907,4500001.1249998845,3.3333333333333335,3.25
2025,5,Jeddah,SAI,Williams,8.0,6,6,0,7.0,5.0,7.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,6.174,50,3,27,2,3,1,3,1,3,22.0,31,4.49,29.05,37.81971830985916,66.0,False,1.0,1006.7,,10.0,1,0.0,0,9.0,ESP,1.0,16.0,2.0,1.9999990000005,1.0986119553348874,0.2916666597222234,15.37,24.0275
2025,5,Jeddah,STR,Aston Martin,16.0,16,16,0,17.0,18.0,20.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,6.174,50,3,27,2,3,1,3,1,3,22.0,27,3.4,29.05,37.81971830985916,66.0,False,1.0,1006.7,47.0,12.0,2,0.0,1,,CAN,10.0,10.0,0.0,1.0,0.6931471805599453,2500000.5,15.333333333333334,13.0
2025,5,Jeddah,TSU,Red Bull Racing,50.0,8,8,0,10.0,6.0,9.0,1.0,0,0.0,0.0,0,0,0,0,Honda,6.174,50,3,27,2,3,1,3,1,3,22.0,25,2.93,29.05,37.81971830985916,66.0,False,1.0,1006.7,15.0,2.0,3,0.0,0,5.0,JPN,5.0,14.0,18.0,0.0,0.0,750000.3124999922,12.333333333333334,12.25
2025,5,Jeddah,VER,Red Bull Racing,2.0,1,1,0,9.0,3.0,4.0,0.0,1,0.0,0.0,0,0,0,0,Honda,6.174,50,3,27,2,3,1,3,1,3,22.0,28,2.93,29.05,37.81971830985916,66.0,False,1.0,1006.7,1.0,65.0,3,0.0,0,,NED,69.0,3.0,0.0,18000000.0,16.705882371415992,15250000.9999995,3.6666666666666665,3.25
2025,6,Miami Gardens,ALB,Williams,5.0,7,7,11,5.0,,,0.0,1,0.0,0.0,0,1,1,0,Mercedes,5.412,57,3,19,2,2,2,2,1,2,18.0,29,4.49,26.5,38.69060402684564,63.0,True,1.0,1012.3,,6.0,1,0.0,0,7.0,THA,20.0,8.0,2.0,4.99999750000125,1.7917590525615097,2400001.4999987753,10.0,8.4
2025,6,Miami Gardens,ALO,Aston Martin,15.0,17,17,18,10.0,,,0.0,1,0.0,0.0,0,1,1,0,Mercedes,5.412,57,3,19,2,2,2,2,1,2,18.0,44,3.4,26.5,38.69060402684564,63.0,True,1.0,1012.3,,24.0,2,0.0,1,8.0,ESP,0.0,17.0,4.0,0.0,0.0,0.6,12.333333333333334,22.766
2025,6,Miami Gardens,ANT,Mercedes,6.0,3,3,7,9.0,,,0.0,1,0.0,0.0,0,1,1,0,Mercedes,5.412,57,3,19,2,2,2,2,1,2,18.0,19,2.79,26.5,38.69060402684564,63.0,True,1.0,1012.3,,5.0,3,0.0,1,6.0,ITA,38.0,6.0,20.0,0.4999999750000012,0.4054650914414984,0.5799999523333376,7.666666666666667,6.6
2025,6,Miami Gardens,BEA,Haas F1 Team,30.53,19,20,14,16.0,,,0.0,0,0.0,1.0,0,1,1,0,Ferrari,5.412,57,3,19,2,2,2,2,1,2,18.0,20,4.81,26.5,38.69060402684564,63.0,True,1.0,1012.3,,1.0,1,0.0,0,5.0,GBR,6.0,11.0,0.0,1.0,0.6931471805599453,200000.52999997948,11.0,11.0
2025,6,Miami Gardens,BOR,Sauber,29.47,13,13,15,15.0,,,0.0,0,0.0,1.0,0,1,1,0,Ferrari,5.412,57,3,19,2,2,2,2,1,2,18.0,21,3.46,26.5,38.69060402684564,63.0,True,1.0,1012.3,,,1,0.0,0,5.0,BRA,0.0,17.0,0.0,1.0,0.6931471805599453,0.8,18.333333333333332,18.247999999999998
2025,6,Miami Gardens,DOO,Alpine,50.0,14,14,16,19.0,,,1.0,0,0.0,0.0,0,1,1,0,Renault,5.412,57,3,19,2,2,2,2,1,2,18.0,22,2.95,26.5,38.69060402684564,63.0,True,1.0,1012.3,,0.75,2,0.0,1,3.0,AUS,0.0,17.0,1.0,0.0,0.0,0.8,15.333333333333334,21.8
2025,6,Miami Gardens,GAS,Alpine,13.0,20,18,8,17.0,,,0.0,1,0.0,0.0,0,1,1,0,Renault,5.412,57,3,19,2,2,2,2,1,2,18.0,29,2.95,26.5,38.69060402684564,63.0,True,1.0,1012.3,,8.0,2,0.0,1,6.0,FRA,6.0,11.0,0.0,1000000.0,13.815511557963774,1200000.8,23.333333333333332,26.2
2025,6,Miami Gardens,HAD,Racing Bulls,11.0,11,11,10,6.0,,,0.0,1,0.0,0.0,0,1,1,0,Honda,5.412,57,3,19,2,2,2,2,1,2,18.0,21,3.06,26.5,38.69060402684564,63.0,True,1.0,1012.3,,,2,0.0,0,2.0,FRA,5.0,14.0,0.0,1.0,0.6931471805599453,1000000.4,10.333333333333334,18.4
2025,6,Miami Gardens,HAM,Ferrari,8.0,12,12,3,13.0,,,0.0,1,0.0,0.0,0,1,1,0,Ferrari,5.412,57,3,19,2,2,2,2,1,2,18.0,40,2.45,26.5,38.69060402684564,63.0,True,1.0,1012.3,,70.0,3,0.0,1,10.0,GBR,31.0,7.0,6.0,1.666666388888935,0.9808291488450714,0.7966665266111415,6.333333333333333,15.8
2025,6,Miami Gardens,HUL,Sauber,14.0,16,16,9,14.0,,,0.0,1,0.0,0.0,0,1,1,0,Ferrari,5.412,57,3,19,2,2,2,2,1,2,18.0,38,3.46,26.5,38.69060402684564,63.0,True,1.0,1012.3,,4.0,1,0.0,0,6.0,GER,6.0,11.0,0.0,1.0,0.6931471805599453,1200000.8,27.0,20.6
2025,6,Miami Gardens,LAW,Racing Bulls,27.37,15,15,13,11.0,,,1.0,0,0.0,0.0,0,1,1,0,Honda,5.412,57,3,19,2,2,2,2,1,2,18.0,23,3.06,26.5,38.69060402684564,63.0,True,1.0,1012.3,,1.0,2,0.0,0,4.0,NZL,0.0,17.0,0.0,1.0,0.6931471805599453,0.2,15.0,15.813999999999998
2025,6,Miami Gardens,LEC,Ferrari,7.0,8,8,20,2.0,,,0.0,1,0.0,0.0,0,1,1,0,Ferrari,5.412,57,3,19,2,2,2,2,1,2,18.0,28,2.45,26.5,38.69060402684564,63.0,True,1.0,1012.3,,30.0,3,0.0,1,8.0,MON,47.0,5.0,10.0,0.599999940000006,0.4700035917457386,2.039999013500829,3.6666666666666665,13.8
2025,6,Miami Gardens,NOR,McLaren,2.0,2,2,1,12.0,,,0.0,1,0.0,0.0,0,1,1,1,Mercedes,5.412,57,3,19,2,2,2,2,1,2,18.0,26,3.0,26.5,38.69060402684564,63.0,True,1.0,1012.3,,18.0,2,0.0,0,6.0,GBR,89.0,2.0,32.0,0.8124999746093758,0.5947070937380725,3.074748721649689,3.0,2.4
2025,6,Miami Gardens,OCO,Haas F1 Team,12.0,9,9,12,18.0,,,0.0,1,0.0,0.0,0,1,1,0,Ferrari,5.412,57,3,19,2,2,2,2,1,2,18.0,29,4.81,26.5,38.69060402684564,63.0,True,1.0,1012.3,,8.0,1,0.0,0,7.0,FRA,14.0,9.0,0.0,1.0,0.6931471805599453,1.6999990750008311,13.333333333333334,11.6
2025,6,Miami Gardens,PIA,McLaren,1.0,4,4,2,1.0,,,0.0,1,0.0,0.0,0,1,1,0,Mercedes,5.412,57,3,19,2,2,2,2,1,2,18.0,24,3.0,26.5,38.69060402684564,63.0,True,1.0,1012.3,,10.0,2,0.0,0,7.0,AUS,99.0,1.0,26.0,1.2307691834319545,0.8023464513047788,1.269508687357595,1.6666666666666667,3.0
2025,6,Miami Gardens,RUS,Mercedes,3.0,5,5,4,7.0,,,0.0,1,0.0,0.0,0,1,1,0,Mercedes,5.412,57,3,19,2,2,2,2,1,2,18.0,27,2.79,26.5,38.69060402684564,63.0,True,1.0,1012.3,,15.0,3,0.0,1,8.0,GBR,73.0,4.0,10.0,1.99999980000002,1.0986122220014476,3600001.1499998765,4.0,3.6
2025,6,Miami Gardens,SAI,Williams,9.0,6,6,19,4.0,,,0.0,1,0.0,0.0,0,1,1,0,Mercedes,5.412,57,3,19,2,2,2,2,1,2,18.0,31,4.49,26.5,38.69060402684564,63.0,True,1.0,1012.3,,10.0,1,0.0,0,9.0,ESP,5.0,14.0,10.0,0.19999998000000202,0.18232154012728952,0.6333331277778786,14.703333333333333,20.822
2025,6,Miami Gardens,STR,Aston Martin,16.0,18,19,5,20.0,,,0.0,1,0.0,0.0,0,1,1,0,Mercedes,5.412,57,3,19,2,2,2,2,1,2,18.0,27,3.4,26.5,38.69060402684564,63.0,True,1.0,1012.3,,12.0,2,0.0,1,,CAN,10.0,10.0,0.0,4000000.0,15.201805169084134,2000000.6,17.666666666666668,13.6
2025,6,Miami Gardens,TSU,Red Bull Racing,10.0,10,10,6,8.0,,,0.0,1,0.0,0.0,0,1,1,0,Honda,5.412,57,3,19,2,2,2,2,1,2,18.0,25,2.93,26.5,38.69060402684564,63.0,True,1.0,1012.3,,2.0,3,0.0,0,5.0,JPN,5.0,14.0,12.0,0.3333333055555579,0.2876820516184491,600000.2499999937,23.666666666666668,19.8
2025,6,Miami Gardens,VER,Red Bull Racing,4.0,1,1,17,3.0,,,0.0,1,0.0,0.0,0,1,1,0,Honda,5.412,57,3,19,2,2,2,2,1,2,18.0,28,2.93,26.5,38.69060402684564,63.0,True,1.0,1012.3,,65.0,3,0.0,0,,NED,87.0,3.0,4.0,2.9999992500001875,1.38629417361992,15800000.7999996,3.0,3.0
2025,7,Imola,ALB,Williams,5.0,7,7,0,8.0,9.0,9.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,4.909,63,2,19,3,2,3,2,0,2,20.0,29,4.49,24.0,42.664,38.0,False,3.2,1009.8,21.91,6.0,1,0.0,0,7.0,THA,30.0,8.0,4.0,2.499999375000156,1.2527627899239682,2000002.0833318958,8.666666666666666,7.833333333333333
2025,7,Imola,ALO,Aston Martin,11.0,5,5,0,14.0,14.0,11.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,4.909,63,2,19,3,2,3,2,0,2,20.0,44,3.4,24.0,42.664,38.0,False,3.2,1009.8,19.0,24.0,2,0.0,1,8.0,ESP,0.0,17.0,0.0,1.0,0.6931471805599453,0.5,13.666666666666666,21.471666666666664
2025,7,Imola,ANT,Mercedes,26.03,13,13,0,13.0,18.0,4.0,0.0,0,0.0,1.0,0,0,0,0,Mercedes,4.909,63,2,19,3,2,3,2,0,2,20.0,19,2.79,24.0,42.664,38.0,False,3.2,1009.8,,5.0,3,0.0,1,6.0,ITA,48.0,6.0,6.0,0.0,0.0,0.5666666227777815,7.666666666666667,6.5
2025,7,Imola,BEA,Haas F1 Team,17.0,19,19,0,18.0,12.0,12.0,0.0,1,0.0,0.0,0,0,0,0,Ferrari,4.909,63,2,19,3,2,3,2,0,2,20.0,20,4.81,24.0,42.664,38.0,False,3.2,1009.8,,1.0,1,0.0,0,5.0,GBR,6.0,14.0,0.0,1.0,0.6931471805599453,166667.2749999829,17.843333333333334,14.255
2025,7,Imola,BOR,Sauber,18.0,14,14,0,9.0,16.0,16.0,0.0,1,0.0,0.0,0,0,0,0,Ferrari,4.909,63,2,19,3,2,3,2,0,2,20.0,21,3.46,24.0,42.664,38.0,False,3.2,1009.8,,,1,0.0,0,5.0,BRA,0.0,17.0,0.0,1.0,0.6931471805599453,0.8333333333333334,21.823333333333334,20.118333333333332
2025,7,Imola,COL,Alpine,16.0,16,15,0,17.0,13.0,18.0,0.0,1,0.0,0.0,0,0,0,0,Renault,4.909,63,2,19,3,2,3,2,0,2,20.0,22,2.95,24.0,42.664,38.0,False,3.2,1009.8,,,2,0.0,1,3.0,ARG,0.0,,0.0,1.0,0.6931471805599453,1.0,12.394385964912281,13.163333333333332
2025,7,Imola,GAS,Alpine,13.0,10,10,0,6.0,3.0,15.0,0.0,1,0.0,0.0,0,0,0,0,Renault,4.909,63,2,19,3,2,3,2,0,2,20.0,29,2.95,24.0,42.664,38.0,False,3.2,1009.8,16.0,8.0,2,0.0,1,6.0,FRA,7.0,12.0,0.0,1.0,0.6931471805599453,1166667.3333333333,23.333333333333332,24.0
2025,7,Imola,HAD,Racing Bulls,9.0,9,9,0,19.0,7.0,7.0,0.0,1,0.0,0.0,0,0,0,0,Honda,4.909,63,2,19,3,2,3,2,0,2,20.0,21,3.06,24.0,42.664,38.0,False,3.2,1009.8,,,2,0.0,0,2.0,FRA,5.0,16.0,0.0,2000000.0,14.508658238524095,833333.8333333334,11.333333333333334,17.166666666666668
2025,7,Imola,HAM,Ferrari,4.0,12,12,0,5.0,11.0,10.0,0.0,1,0.0,0.0,0,0,0,0,Ferrari,4.909,63,2,19,3,2,3,2,0,2,20.0,40,2.45,24.0,42.664,38.0,False,3.2,1009.8,6.0,70.0,3,0.0,1,10.0,GBR,41.0,7.0,8.0,1.4999998125000236,0.9162906568741617,0.9416665036574404,6.666666666666667,14.5
2025,7,Imola,HUL,Sauber,12.0,17,17,0,10.0,19.0,19.0,0.0,1,0.0,0.0,0,0,0,0,Ferrari,4.909,63,2,19,3,2,3,2,0,2,20.0,38,3.46,24.0,42.664,38.0,False,3.2,1009.8,11.0,4.0,1,0.0,0,6.0,GER,6.0,14.0,0.0,1.0,0.6931471805599453,1000000.8333333334,26.333333333333332,19.5
2025,7,Imola,LAW,Racing Bulls,14.0,15,16,0,15.0,15.0,14.0,0.0,1,0.0,0.0,0,0,0,0,Honda,4.909,63,2,19,3,2,3,2,0,2,20.0,23,3.06,24.0,42.664,38.0,False,3.2,1009.8,,1.0,2,0.0,0,4.0,NZL,0.0,17.0,2.0,0.0,0.0,0.3333333333333333,18.456666666666667,17.74
2025,7,Imola,LEC,Ferrari,6.0,11,11,0,12.0,6.0,5.0,0.0,1,0.0,0.0,0,0,0,0,Ferrari,4.909,63,2,19,3,2,3,2,0,2,20.0,28,2.45,24.0,42.664,38.0,False,3.2,1009.8,3.0,30.0,3,0.0,1,8.0,MON,53.0,5.0,12.0,0.6666666111111158,0.5108255904326596,1.7999991679173586,4.666666666666667,12.666666666666666
2025,7,Imola,NOR,McLaren,2.0,4,4,0,2.0,2.0,1.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,4.909,63,2,19,3,2,3,2,0,2,20.0,26,3.0,24.0,42.664,38.0,False,3.2,1009.8,2.0,18.0,2,0.0,0,6.0,GBR,115.0,2.0,15.0,1.1999999200000053,0.7884573240006356,2.6977072638096367,3.0,2.3333333333333335
2025,7,Imola,OCO,Haas F1 Team,31.43,18,18,0,20.0,20.0,20.0,0.0,0,0.0,1.0,0,0,0,0,Ferrari,4.909,63,2,19,3,2,3,2,0,2,20.0,29,4.81,24.0,42.664,38.0,False,3.2,1009.8,14.0,8.0,1,0.0,0,7.0,FRA,14.0,9.0,0.0,1.0,0.6931471805599453,1.5833325625006927,11.333333333333334,11.666666666666666
2025,7,Imola,PIA,McLaren,3.0,1,1,0,1.0,1.0,2.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,4.909,63,2,19,3,2,3,2,0,2,20.0,24,3.0,24.0,42.664,38.0,False,3.2,1009.8,4.0,10.0,2,0.0,0,7.0,AUS,131.0,1.0,18.0,0.8333332870370396,0.6061357783177913,1.2630521033699882,1.0,2.6666666666666665
2025,7,Imola,RUS,Mercedes,7.0,3,3,0,4.0,4.0,8.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,4.909,63,2,19,3,2,3,2,0,2,20.0,27,2.79,24.0,42.664,38.0,False,3.2,1009.8,7.0,15.0,3,0.0,1,8.0,GBR,93.0,4.0,0.0,6000000.0,15.607270193858982,3000001.29166653,3.3333333333333335,3.5
2025,7,Imola,SAI,Williams,8.0,6,6,0,3.0,10.0,6.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,4.909,63,2,19,3,2,3,2,0,2,20.0,31,4.49,24.0,42.664,38.0,False,3.2,1009.8,5.0,10.0,1,0.0,0,9.0,ESP,7.0,12.0,10.0,0.39999996000000404,0.33647220804978684,0.561110936481566,13.036666666666667,18.851666666666667
2025,7,Imola,STR,Aston Martin,15.0,8,8,0,11.0,17.0,13.0,0.0,1,0.0,0.0,0,0,0,0,Mercedes,4.909,63,2,19,3,2,3,2,0,2,20.0,27,3.4,24.0,42.664,38.0,False,3.2,1009.8,9.0,12.0,2,0.0,1,,CAN,14.0,9.0,0.0,1.0,0.6931471805599453,2333333.8333333335,16.333333333333332,14.0
